PUBCHEM_CID,canonical_smiles,standard_value_nM,Standard Type,activity_class
180081.0,C[C@@]12C3=CC=CC=C3C[C@@H](N1)C4=CC=CC=C24,1995.26,IC50,0
57363.0,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC(C)(C)C)CC[C@@H]4[C@@]3(C=CC(=O)N4)C,10000.0,IC50,0
3038495.0,COC1=CC=CC=C1N2CCN(CC2)CCCCNC(=O)C3=CC4=CC=CC=C4C=C3,2511.8900000000003,IC50,0
289.0,C1=CC=C(C(=C1)O)O,10000.0,IC50,0
11199915.0,CC(C)[C@@H](C(=O)NC(CC1=CC=CC=C1)C=O)NC(=O)OCC2=CC=CC=C2,3162.28,IC50,0
5353365.0,CN1C(=NC2=C1C(=O)N(C(=O)N2C)C)/C=C/C3=CC(=CC=C3)Cl,10000.0,IC50,0
4306515.0,COC1=CC=C(C=C1)N2C(=CC(=N2)C(F)(F)F)C3=CC=C(C=C3)Cl,12589.2,IC50,0
5070.0,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,7943.28,IC50,0
8974.0,C1=NC2=C(N=C(N=C2N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)Cl)N,10000.0,IC50,0
361655.0,CCCCCCCCCCCCCCCC(=O)NCC(COP(=O)([O-])OCC[N+](C)(C)C)OCC,10000.0,IC50,0
60703.0,C1CN(CCC1CC2=CC=C(C=C2)F)CC(C3=CC=C(C=C3)Cl)O,251.19000000000003,IC50,1
3651377.0,CC(C)C1=CC2=C(C=C1)N(C(=C2SC(C)(C)C)CC(C)(C)C(=O)O)CC3=CC=C(C=C3)Cl,3162.28,IC50,0
5770.0,CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC,794.3299999999999,IC50,1
5311299.0,COC1=CC(=C(C=C1C(=O)OCCN2CCCCC2)Cl)N,12589.2,IC50,0
4671.0,CCCCCCCCCCCCCCCC(=O)NCCO,3162.28,IC50,0
2733525.0,CC/C(=C(\C1=CC=CC=C1)/C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,7943.28,IC50,0
119376.0,CN1C=C(C2=CC=CC=C21)C(=O)OCC3CCN(CC3)CCNS(=O)(=O)C,7943.28,IC50,0
4713.0,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2,12589.2,IC50,0
2753.0,CN(C1CCCCC1)C(=O)CCCOC2=CC3=C(C=C2)NC(=O)C=C3,12589.2,IC50,0
2754.0,C1CCC(CC1)N2C(=NN=N2)CCCCOC3=CC4=C(C=C3)NC(=O)CC4,10000.0,IC50,0
5281847.0,CC1=C(C(=C(C(=C1O)C(=O)C)O)CC2=C(C(=C3C(=C2O)C=CC(O3)(C)C)C(=O)/C=C/C4=CC=CC=C4)O)O,3162.28,IC50,0
3397.0,CC(C)C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F,12589.2,IC50,0
1474.0,C1=CC=NC(=C1)C2=CC=CC=N2,10000.0,IC50,0
6603900.0,CCCCOC(=O)NS(=O)(=O)C1=C(C=C(S1)CC(C)C)C2=CC=C(C=C2)CN3C(=NC4=C3N=C(C=C4C)C)CC,10000.0,IC50,0
122215.0,CCCCCCCCCC[Si](C)(C)CCC(=O)NC(CC1=CC=C(C=C1)C)C2=CC=CC=C2,2511.8900000000003,IC50,0
2435.0,C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br,10000.0,IC50,0
460612.0,C1=CC(=CC=C1C[C@@H](C(=O)O)N)N(CCCl)CCCl,12589.2,IC50,0
3396.0,C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,1995.26,IC50,0
1547484.0,C1CN(CCN1C/C=C/C2=CC=CC=C2)C(C3=CC=CC=C3)C4=CC=CC=C4,5011.87,IC50,0
107681.0,CCCCCCCCCCCCCCCCCCNC(=O)OCC(COP(=O)([O-])OCC[N+]1=CSC=C1)OC,15848.9,IC50,0
176157.0,CCCN(CC1CC1)C2=NC(=NC(=C2Cl)NC3=C(C=C(C=C3Cl)Cl)Cl)C,3162.28,IC50,0
1853.0,C1=CC=C2C(=C1)C3=CC=CC=C3NC2=O,10000.0,IC50,0
6603792.0,C1CCC(C1)N2C=C(C3=C(N=CN=C32)N)C4=CC=C(C=C4)OC5=CC=CC=C5,3162.28,IC50,0
5944.0,C[C@@]12[C@H]3CC[C@@H]([C@@]1(C(=O)OC2=O)C)O3,2511.8900000000003,IC50,0
4788.0,C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)O)O)O,15848.9,IC50,0
127126.0,CC1(CCC(CC1)C(C)(C)NC(=O)CBr)NCC(COC2=CC=CC=C2CC=C)O,794.3299999999999,IC50,1
4401.0,CN1C=NC2=C(N=CN=C21)NC3CCCC3,6309.57,IC50,0
5284373.0,CC[C@H]1C(=O)N(CC(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1)[C@@H]([C@H](C)C/C=C/C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C,0.47,IC50,1
5284373.0,CC[C@H]1C(=O)N(CC(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1)[C@@H]([C@H](C)C/C=C/C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C,501.19,IC50,1
66414.0,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=C(C=C34)OC)O,12589.2,IC50,0
4170.0,CC1NC2=CC(=C(C=C2C(=O)N1C3=CC=CC=C3C)S(=O)(=O)N)Cl,12589.2,IC50,0
3194.0,C1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3[Se]2,15848.9,IC50,0
3035850.0,CNC(=O)[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=C(N=C32)Cl)NCC4=CC(=CC=C4)I)O)O,6309.57,IC50,0
3820.0,C1C2=C(C3=CC=CC=C3NC1=O)NC4=C2C=C(C=C4)Br,10000.0,IC50,0
4375.0,CNC(=O)C1=NC=C2C(=C1)C3=CC=CC=C3N2,12589.2,IC50,0
5311203.0,CCOC(=O)C1=C2[C@@H]3CCCN3C(=O)C4=C(N2C=N1)C=CC(=C4)OC,10000.0,IC50,0
546.0,C(C(=O)O)P(=O)(O)O,10000.0,IC50,0
3037926.0,C[C@H]1[C@H]2CC3=C([C@@]1(CCN2CC4CC4)C)C=C(C=C3)O,3162.28,IC50,0
6305.0,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N,12589.2,IC50,0
6604100.0,C1C(=NC(=O)N1/N=C/C2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-])[O-].[Na+],6309.57,IC50,0
3108.0,C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO,2511.8900000000003,IC50,0
359323.0,C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N.C(CS(=O)(=O)O)O,0.23,IC50,1
359323.0,C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N.C(CS(=O)(=O)O)O,251.19000000000003,IC50,1
1838043.0,C1CN(C2=CC=CC=C21)C(=O)/C(=C/C3=CC(=C(C=C3)O)O)/C#N,3981.0699999999997,IC50,0
5328779.0,C1=CC=C(C=C1)CNC(=O)/C(=C/C2=CC(=C(C=C2)O)O)/C#N,10000.0,IC50,0
5328760.0,C1=CC(=C(C=C1/C=C(\C#N)/C(=O)C2=CC(=C(C=C2)O)O)O)O,10000.0,IC50,0
5328770.0,C1=CC=C(C=C1)CCCNC(=O)/C(=C/C2=CC(=C(C=C2)O)O)/C#N,7943.28,IC50,0
64927.0,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl.OP(=O)(O)O.OP(=O)(O)O,1995.26,IC50,0
133633.0,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CC3=CNC4=CC=CC=C43,3981.0699999999997,IC50,0
5268.0,C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CC4COC5=CC=CC=C5O4,10000.0,IC50,0
65407.0,C1=CC(=CC=C1CSC2=NC=NC3=C2N=CN3[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O)[N+](=O)[O-],12589.2,IC50,0
3117.0,CCN(CC)C(=S)SSC(=S)N(CC)CC,10000.0,IC50,0
99625.0,C1=CC=C(C=C1)C[C@@H](C(=O)CCl)NC(=O)OCC2=CC=CC=C2,10000.0,IC50,0
11957730.0,CC(C)OC1=C(N=CC=C1)N(C)C2CCN(CC2)CC3=CC=CC=C3.C(=C\C(=O)O)\C(=O)O,3981.0699999999997,IC50,0
4891.0,C1CCC(CC1)C(=O)N2CC3C4=CC=CC=C4CCN3C(=O)C2,12589.2,IC50,0
4350931.0,CN1CCC2=CC=CC=C2CC3=C(CC1)C4=CC=CC=C4N3,5011.87,IC50,0
5281672.0,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,12589.2,IC50,0
132496.0,CCCCCCN(CCCCCC)C(=O)CC1=C(NC2=CC=CC=C21)C3=CC=C(C=C3)F,3162.28,IC50,0
5329255.0,C1=CC(=C(C=C1/C=C(/C(=O)NCCCNC(=O)/C(=C/C2=CC(=C(C=C2)O)O)/C#N)\C#N)O)O,2511.8900000000003,IC50,0
445154.0,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,12589.2,IC50,0
3802.0,CC1=CC2=C(C=C1)NC3=C(C=CC=N3)N=C2N4CCN(CC4)C,6309.57,IC50,0
667639.0,C1=CC(=C(C=C1/C=C/C2=CC(=CC(=C2)O)O)O)O,10000.0,IC50,0
5329275.0,C1=CC=C2C(=C1)C(=CN2)/C=C(\C#N)/C(=O)C3=CC(=C(C=C3)O)O,7943.28,IC50,0
657378.0,C1CCC(C1)NC2=C3C(=NC=N2)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,10000.0,IC50,0
3957.0,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,5011.87,IC50,0
443955.0,CC[C@@]12CCCN3[C@@H]1C4=C(CC3)C5=CC=CC=C5N4C(=C2)C(=O)OCC,12589.2,IC50,0
1967.0,CC1=C(C(=O)C(=C(C1=O)C)CCCCC#CCCCC#CCO)C,3981.0699999999997,IC50,0
2415.0,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)N4CCOCC4,12589.2,IC50,0
126402.0,C1CCC(CC1)(C2=CC=CC=C2)C(=O)OCCN3CCOCC3,5011.87,IC50,0
5926.0,C[N+](C)(C)CC#CCOC(=O)NC1=CC(=CC=C1)Cl.[Cl-],12589.2,IC50,0
4223812.0,CCC(=O)N1CCN(CC1)C(=O)C2=CC=CC=C2,3981.0699999999997,IC50,0
4273754.0,CCCN1C(=C(C2=CC=CC=C21)C(=O)C3=CC=CC4=CC=CC=C43)C,10000.0,IC50,0
443600.0,CCCCC[C@H](CC(=O)NO)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1CO,2511.8900000000003,IC50,0
9874535.0,COC1=CC(=CC(=C1OC)OC)C2=C(N(C(=O)C3=C2C=CC(=C3)OCC4=CC=CC=N4)C5=CC=C(C=C5)N)C(=O)OC.OS(=O)(=O)O,2511.8900000000003,IC50,0
3014059.0,C[N+]1(CCC(CC1)OC(=O)C(C2=CC=CC=C2)C3=CC=CC=C3)C.[I-],3981.0699999999997,IC50,0
5328807.0,C1=C(C=C(C(=C1O)O)O)/C=C(\C#N)/C(=C(C#N)C#N)N,3981.0699999999997,IC50,0
2061.0,C1=C(C=C(C(=C1O)O)O)C=C(C#N)C#N,6309.57,IC50,0
667645.0,COC1=CC(=CC(=C1O)O)C=C(C#N)C#N,10000.0,IC50,0
2052.0,C1=CC(=C(C=C1C=C(C#N)C#N)O)O,12589.2,IC50,0
5614.0,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C=C(C#N)C#N,316.23,IC50,1
27924.0,CCCCCCCCCCCCCC(=O)O[C@@H]1[C@H]([C@]2([C@@H](C=C(C[C@]3([C@H]2C=C(C3=O)C)O)CO)[C@H]4[C@@]1(C4(C)C)OC(=O)C)O)C,6309.57,IC50,0
6238.0,CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)O,3162.28,IC50,0
5522.0,CCCCNC1=C2C=NN(C2=NC(=C1C(=O)OCC)C)CC,10000.0,IC50,0
5353454.0,CC(/C=C/C1=CC(=CC=C1)OC2=CC=C(C=C2)F)N(C(=O)N)O,10000.0,IC50,0
4614.0,C1=CC=C(C=C1)C2=C(OC(=N2)CCC(=O)O)C3=CC=CC=C3,15848.9,IC50,0
6450842.0,CN(C)C1=CC=C(C=C1)/C=C\2/C3=CC=CC=C3NC2=O,10000.0,IC50,0
5218788.0,CC1=NC(=C(C=C1)O)N=NC2=CC=CC=C2,10000.0,IC50,0
133012.0,CCCN1C(=O)C2=C(N=C(N2)C3CCCC3)N(C1=O)CCCOC(=O)C4=CC=C(C=C4)S(=O)(=O)F,10000.0,IC50,0
3423.0,CC1=C(C(=C(N1)C)C(=O)OC)C(=O)C2=CC=CC=C2CC3=CC=CC=C3,10000.0,IC50,0
66007.0,C1CCC(CC1)C(CCN2CCCCC2)(C3=CC=CC=C3)O.Cl,2511.8900000000003,IC50,0
3626837.0,COC1=CC=CC(=C1)C(=O)NCCN2CCN(CC2)C3=CC=C(C=C3)Cl,12589.2,IC50,0
3168.0,C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F,3162.28,IC50,0
3277600.0,CC1=NSC(=C1)NC(=O)NC2=CC3=C(C=C2)N(C=C3)C,7943.28,IC50,0
6084.0,COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC.Cl,7943.28,IC50,0
2170.0,C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,5011.87,IC50,0
6105572.0,C1=CC=C(C=C1)C2=CC(=O)C3=C(N2)N=C(C=C3)Cl,10000.0,IC50,0
54900.0,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O.Cl,3162.28,IC50,0
42890.0,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O,1.0,IC50,1
42890.0,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O,1000.0,IC50,0
3932.0,C1=CC=C(C=C1)N2C3=CC=CC=C3C(C2=O)(CC4=CC=NC=C4)CC5=CC=NC=C5,10000.0,IC50,0
1367.0,C1=CC=C2C(=C1)N=NN2N,15848.9,IC50,0
449241.0,C1=CC2=C(C=CN=C2)C(=C1)S(=O)(=O)NCCNC/C=C/C3=CC=C(C=C3)Br,5011.87,IC50,0
176158.0,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=C(C=C(C=C4)Cl)Cl,10000.0,IC50,0
91505.0,CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O.Cl,1584.8899999999999,IC50,0
10921.0,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.[Br-].[Br-],1000.0,IC50,0
5281787.0,C1=CC=C(C=C1)CCOC(=O)/C=C/C2=CC(=C(C=C2)O)O,5011.87,IC50,0
3661570.0,CCCC1=C(C(=NC(=C1C(=O)SCC)CC)C2=CC=CC=C2)C(=O)OCCC,10000.0,IC50,0
5753.0,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C)O,10000.0,IC50,0
4210951.0,C1=CC=C(C(=C1)C2=C(C(=O)NC2=O)NC3=CC(=C(C=C3)O)Cl)[N+](=O)[O-],12589.2,IC50,0
4826.0,CC(C(C)(C)C)N=C(NC#N)NC1=CC=NC=C1,12589.2,IC50,0
667594.0,COC1=CC=CC(=C1)NC(=O)/C=C/C2=CC=C(C=C2)Cl,10000.0,IC50,0
10649.0,CC1=[N+](C2=CC=CC=C2C(=C1)N)CCCCCCCCCC[N+]3=C(C=C(C4=CC=CC=C43)N)C.[Cl-].[Cl-],0.13999999999999999,IC50,1
10649.0,CC1=[N+](C2=CC=CC=C2C(=C1)N)CCCCCCCCCC[N+]3=C(C=C(C4=CC=CC=C43)N)C.[Cl-].[Cl-],125.89,IC50,1
64393.0,C1CCC(CC1)N=C(NC23CC4CC(C2)CC(C4)C3)N5CCOCC5,6309.57,IC50,0
123981.0,CN1CCC2=C(CC1)C(=CC=C2)Cl,10000.0,IC50,0
5946.0,CC[N+](CC)(CC)CC.[Cl-],12589.2,IC50,0
3707.0,C1=CC=C2C(=C1)C(=C(N2)O)C3=C(C4=CC=CC=C4N3)N=O,316.23,IC50,1
638278.0,C1=CC(=CC=C1/C=C/C(=O)C2=C(C=C(C=C2)O)O)O,10000.0,IC50,0
2762.0,CCN1C2=CC3=C(C=C2C(=O)C(=N1)C(=O)O)OCO3,6309.57,IC50,0
11273.0,C[C@]12CCC(=O)C(=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O,12589.2,IC50,0
471.0,C1=CC(=C(C=C1C2C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,12589.2,IC50,0
1756.0,C1=CC=C(C=C1)C2=NO[N+](=C2C#N)[O-],12589.2,IC50,0
6420042.0,C[C@@]12C3=CC=CC=C3C[C@@H](N1)C4=CC=CC=C24.C(=C\C(=O)O)\C(=O)O,3981.0699999999997,IC50,0
9279.0,CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13)C(C)C.[Br-],6309.57,IC50,0
9880.0,CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C=C(C4=CC(=O)[C@@H]5C[C@@H]5[C@]34C)Cl)C)OC(=O)C,7943.28,IC50,0
6518171.0,CN(CCOC1=CC=C(C=C1)C[C@@H](C(=O)O)NC2=CC=CC=C2C(=O)C3=CC=CC=C3)C4=CC=CC=N4,7943.28,IC50,0
47812.0,CCCN1C[C@@H](C[C@H]2[C@H]1CC3=CNC4=CC=CC2=C34)CSC.CS(=O)(=O)O,3981.0699999999997,IC50,0
62969.0,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC.Cl,1000.0,IC50,0
547.0,C1=CC(=C(C=C1CC(=O)O)O)O,5011.87,IC50,0
3899541.0,C1=C2C(=CC(=C1[N+](=O)[O-])[N+](=O)[O-])NC(=O)C(=O)N2,12589.2,IC50,0
65341.0,CCCC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)OCCN(CC)CC.Cl,1584.8899999999999,IC50,0
5283389.0,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCC(=O)O,15848.9,IC50,0
6603710.0,CCS(=O)(=O)NC1=CC=CC(=C1)C(=C2CCCCC2)C3=CN=CN3,10000.0,IC50,0
5281004.0,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5([C@H]4[C@H](C[C@@]3([C@@]2(O1)C(=O)CO)C)O)C,2511.8900000000003,IC50,0
5833.0,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@@]2([C@@H]3[C@@H]1[C@@H]4CC[C@]5([C@]4(CC3)C)CCC(=O)O5)C,10000.0,IC50,0
5870.0,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)O,12589.2,IC50,0
9560989.0,COCCCC/C(=N\OCCN)/C1=CC=C(C=C1)C(F)(F)F.C(=C\C(=O)O)\C(=O)O,2511.8900000000003,IC50,0
92786.0,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@H](C4)O)C)C,10000.0,IC50,0
5388983.0,CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O.OS(=O)(=O)O,0.32,IC50,1
5388983.0,CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O.OS(=O)(=O)O,398.11,IC50,1
16362.0,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,2511.8900000000003,IC50,0
3151.0,C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=CC=CC=C5NC4=O,3981.0699999999997,IC50,0
4497.0,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OCCOC,7943.28,IC50,0
1329.0,CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C3CCCC3,7943.28,IC50,0
3385.0,C1=C(C(=O)NC(=O)N1)F,7943.28,IC50,0
4552.0,C1=CC2=C(C=C1C(F)(F)F)NC(=O)N2C3=C(C=CC(=C3)C(F)(F)F)O,7943.28,IC50,0
4477.0,C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,0.5599999999999999,IC50,1
4477.0,C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,501.19,IC50,1
644213.0,C1=CC=C(C=C1)NC(=O)C2=C(C=CC(=C2)[N+](=O)[O-])Cl,10000.0,IC50,0
5280569.0,C1=CC(=C(C2=C1C=CC(=O)O2)O)O,15848.9,IC50,0
2733504.0,C1=CC=C2C(=C1)C3=CC=CC=C3[I+]2.[Cl-],0.08,IC50,1
2733504.0,C1=CC=C2C(=C1)C3=CC=CC=C3[I+]2.[Cl-],79.43,IC50,1
28417.0,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC5=C(C[C@]34C)C=NO5,7943.28,IC50,0
3333.0,CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,7943.28,IC50,0
96048.0,C1=CC(=CC=C1CSC2=NC(=NC3=C2N=CN3[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O)N)[N+](=O)[O-],12589.2,IC50,0
2733484.0,C1CC2=CC(=C(C=C2CN(C1)C(=S)NCCC3=CC=C(C=C3)Cl)O)O,3981.0699999999997,IC50,0
262093.0,C1=CC=C2C(=C1)C(=O)C(=C(C2=O)SCCO)SCCO,10000.0,IC50,0
4216.0,C1CNCCN(C1)S(=O)(=O)C2=CC=CC3=C2C=CC=C3I,7943.28,IC50,0
4217.0,C1CNCCN(C1)S(=O)(=O)C2=CC=CC3=C2C=CC=C3Cl,1258.93,IC50,0
5282106.0,CCCCCCCC/C=C\CCCCCCCC(=O)NCCC1=CC(=C(C=C1)O)O,7943.28,IC50,0
440707.0,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C,10000.0,IC50,0
4485.0,CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,12589.2,IC50,0
448949.0,C1=CC=C2C(=C1)C(=C(N2)C3=C(NC4=C3C=CC(=C4)Br)O)N=O,1584.8899999999999,IC50,0
104956.0,COC1=CC=C(C=C1)CCCOC(CN2C=CN=C2)C3=CC=C(C=C3)OC,1584.8899999999999,IC50,0
657356.0,C1CN(CCC1=C(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F)CCN4C(=O)C5=CC=CC=C5NC4=S,10000.0,IC50,0
5289419.0,COC1=CC\2=C(C=C1)NC(=O)/C2=C\C3=CN=CN3,6309.57,IC50,0
1893668.0,CCN\1C2=C(C=CC(=C2)OC)S/C1=C\C(=O)C,12589.2,IC50,0
72311.0,C[N+]1=C2C(=C3C=CC(=C(C3=C1)OC)OC)C=CC4=CC5=C(C=C42)OCO5.[Cl-],12589.2,IC50,0
5328772.0,C[C@H](C1=CC=CC=C1)NC(=O)/C(=C/C2=CC(=C(C=C2)O)O)/C#N,10000.0,IC50,0
2265.0,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],12589.2,IC50,0
3136.0,COC1=C(C(=O)C2=CC=CC=C2C1=O)OC,10000.0,IC50,0
6450278.0,C/C=C/1\C(=O)C[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,6309.57,IC50,0
5353432.0,CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)/C=C/C#N,6309.57,IC50,0
5697.0,CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C3=CC=C(C=C3)OCC(=O)NCCN,12589.2,IC50,0
124887.0,C1=CC2=C(C=CC=C2Cl)C(=C1)S(=O)(=O)NCCCCCCN.Cl,12589.2,IC50,0
68546.0,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC.Cl,5011.87,IC50,0
1738.0,COC1=C(C=CC(=C1)CC(=O)O)O,316.23,IC50,1
107704.0,COC(=O)C1=NC=C2C(=C1)C3=CC=CC=C3N2,12589.2,IC50,0
91486.0,CCCCCCCCCCCCCCC[C@H]([C@H](CO)N)O,12589.2,IC50,0
4507.0,CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C,7943.28,IC50,0
20469.0,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)Cl)C,12589.2,IC50,0
68635.0,C[N+]1=C2C(=C3C=CC4=C(C3=C1)OCO4)C=CC5=CC6=C(C=C52)OCO6.[Cl-],2511.8900000000003,IC50,0
9820.0,C[N+](C)(CC=C)C1=CC=C(C=C1)CCC(=O)CCC2=CC=C(C=C2)[N+](C)(C)CC=C.[Br-].[Br-],0.08,IC50,1
9820.0,C[N+](C)(CC=C)C1=CC=C(C=C1)CCC(=O)CCC2=CC=C(C=C2)[N+](C)(C)CC=C.[Br-].[Br-],79.43,IC50,1
107759.0,COC1=CC=CC=C1CNCCCCCCNCCCCCCCCNCCCCCCNCC2=CC=CC=C2OC.Cl.Cl.Cl.Cl,794.3299999999999,IC50,1
